Optical Power Monitor 3.1.3778.562

Power Meter,PM100USB
Power Meter SN,P2001190
Sensor,S120C
Sensor SN,220803517
Sensor Type,Photodiode
Wavelength,635 nm
Range,Auto,range changed during the measurement.

Start of Measurement,8/16/2022 15:44:42
Elapsed Time,00:00:59:998
Samples,20412

--Statistics--
Minimum [W],5.1409E-06
Maximum [W],1.3355E-05
Mean [W],9.9362E-06
Standard Deviation [W],2.3158E-06
Ratio,2.598 : 1

--Graph Data--
Time (ms),Power (W)
2632.577,1.3002E-05
2636.577,1.017E-05
2639.577,8.9798E-06
2642.577,8.0429E-06
2644.577,7.279E-06
2647.577,6.6374E-06
2650.577,6.0395E-06
2653.577,5.6026E-06
2655.577,5.5087E-06
2658.577,7.3388E-06
2661.577,8.6845E-06
2663.577,9.7646E-06
2666.577,1.0754E-05
2669.577,1.1559E-05
2672.577,1.0179E-05
2675.577,1.0995E-05
2677.577,1.1772E-05
2680.577,1.2333E-05
2683.577,1.2854E-05
2686.577,1.2769E-05
2688.577,1.0984E-05
2691.577,1.0964E-05
2694.577,1.1797E-05
2696.577,1.243E-05
2699.577,1.2935E-05
2702.577,1.2206E-05
2704.577,1.0547E-05
2707.577,9.2797E-06
2710.577,8.164E-06
2713.577,7.372E-06
2715.577,6.7074E-06
2718.577,6.1512E-06
2721.577,5.6983E-06
2723.577,5.3269E-06
2726.577,6.977E-06
2729.577,8.5592E-06
2732.577,9.7863E-06
2735.577,1.067E-05
2737.577,1.1408E-05
2740.577,1.0466E-05
2743.577,1.083E-05
2746.577,1.1733E-05
2749.577,1.2302E-05
2752.759,1.2775E-05
2757.759,1.0921E-05
2759.759,1.0924E-05
2762.759,1.1851E-05
2765.759,1.254E-05
2768.759,1.3005E-05
2771.759,1.1223E-05
2774.759,9.6372E-06
2777.759,8.5511E-06
2780.759,7.6842E-06
2783.759,6.8285E-06
2785.759,6.2678E-06
2788.759,5.7907E-06
2791.759,5.3471E-06
2794.759,6.5036E-06
2797.759,8.2047E-06
2799.759,9.3715E-06
2802.759,1.0436E-05
2805.759,1.1298E-05
2808.759,1.0604E-05
2810.759,1.0546E-05
2813.759,1.1448E-05
2816.759,1.2078E-05
2819.759,1.2587E-05
2822.759,1.3062E-05
2824.759,1.1542E-05
2827.759,1.0547E-05
2830.759,1.1494E-05
2833.759,1.227E-05
2835.759,1.2806E-05
2838.759,1.2472E-05
2841.759,1.0751E-05
2844.759,9.4476E-06
2846.759,8.4131E-06
2849.759,7.4759E-06
2852.759,6.7261E-06
2855.759,6.1727E-06
2857.759,5.701E-06
2860.759,5.3194E-06
2863.759,7.0003E-06
2866.759,8.4221E-06
2869.759,9.6773E-06
2871.759,1.0581E-05
2874.247,1.1332E-05
2877.247,1.0598E-05
2884.247,1.1875E-05
2887.247,1.2479E-05
2890.247,1.2974E-05
2893.247,1.1767E-05
2896.247,1.0583E-05
2899.247,1.1802E-05
2902.247,1.2435E-05
2905.247,1.2937E-05
2907.247,1.1973E-05
2910.247,1.0356E-05
2913.247,9.132E-06
2916.247,8.0402E-06
2918.247,7.2603E-06
2921.247,6.6277E-06
