Optical Power Monitor 3.1.3778.562

Power Meter,PM100USB
Power Meter SN,P2001190
Sensor,S120C
Sensor SN,220803517
Sensor Type,Photodiode
Wavelength,635 nm
Range,Auto,range changed during the measurement.

Start of Measurement,8/16/2022 15:28:20
Elapsed Time,00:00:59:998
Samples,20564

--Statistics--
Minimum [W],4.1927E-07
Maximum [W],1.7848E-06
Mean [W],1.0279E-06
Standard Deviation [W],3.6412E-07
Ratio,4.257 : 1

--Graph Data--
Time (ms),Power (W)
1357.020,4.273E-07
1363.020,9.8016E-07
1367.020,1.5821E-06
1370.020,1.2877E-06
1373.020,1.0906E-06
1375.020,1.0965E-06
1378.020,1.3146E-06
1381.020,1.5216E-06
1384.020,1.542E-06
1386.020,1.2837E-06
1389.020,1.0847E-06
1392.020,9.5918E-07
1394.020,1.0378E-06
1397.020,1.0992E-06
1400.020,1.1477E-06
1402.020,9.8633E-07
1405.020,8.4935E-07
1408.020,7.4538E-07
1410.020,6.6208E-07
1413.020,5.9482E-07
1416.020,5.4361E-07
1418.020,5.0319E-07
1421.020,4.6432E-07
1424.020,4.347E-07
1427.020,7.9412E-07
1430.020,1.2405E-06
1433.020,1.6151E-06
1436.020,1.5685E-06
1438.020,1.3097E-06
1441.020,1.1094E-06
1444.020,1.0462E-06
1446.020,1.3063E-06
1449.020,1.5062E-06
1452.020,1.5737E-06
1455.020,1.3078E-06
1457.020,1.107E-06
1460.020,9.4992E-07
1463.020,1.0329E-06
1465.020,1.0891E-06
1468.020,1.1319E-06
1471.020,9.9589E-07
1473.020,8.5521E-07
1476.020,7.5185E-07
1479.020,6.6979E-07
1481.306,6.0253E-07
1484.306,5.4823E-07
1487.306,4.9486E-07
1490.306,4.6092E-07
1492.306,4.3316E-07
1495.306,6.5837E-07
1498.306,1.1492E-06
1500.306,1.509E-06
1503.306,1.6876E-06
1506.306,1.3963E-06
1508.306,1.1758E-06
1511.306,1.0021E-06
1514.306,1.281E-06
1517.306,1.4901E-06
1520.306,1.5741E-06
1523.306,1.3066E-06
1526.306,1.1045E-06
1528.306,9.4869E-07
1531.306,1.0369E-06
1534.306,1.1079E-06
1536.306,1.1619E-06
1539.306,9.999E-07
1542.306,8.6014E-07
1545.306,7.5401E-07
1547.306,6.6948E-07
1550.306,5.9328E-07
1553.306,5.4206E-07
1556.306,5.0041E-07
1558.306,4.6833E-07
1564.306,6.6485E-07
1567.306,1.1989E-06
1570.306,1.5503E-06
1572.306,1.6061E-06
1575.306,1.3365E-06
1578.306,1.1094E-06
1581.306,1.052E-06
1583.306,1.31E-06
1586.306,1.5102E-06
1589.306,1.6145E-06
1591.306,1.3346E-06
1594.306,1.1039E-06
1597.306,9.5208E-07
1600.306,1.0431E-06
1602.306,1.1051E-06
1605.433,1.1539E-06
1608.433,9.8725E-07
1612.433,7.8055E-07
1615.433,6.9077E-07
1617.433,6.2197E-07
1620.433,5.6397E-07
1623.433,5.1152E-07
1626.433,4.7172E-07
1629.433,4.3964E-07
1632.433,6.6917E-07
1635.433,1.2091E-06
1638.433,1.599E-06
1641.433,1.6095E-06
1643.433,1.338E-06
1646.433,1.1326E-06
1649.433,1.0416E-06
1652.433,1.3072E-06
1655.433,1.4988E-06
1657.433,1.5719E-06
1660.433,1.3066E-06
1663.433,1.1033E-06
1665.433,9.5208E-07
1668.433,1.0557E-06
1671.433,1.1227E-06
1674.433,1.1486E-06
1677.433,9.7121E-07
1679.433,8.4071E-07
1682.433,7.3735E-07
1685.433,6.4665E-07
1688.433,5.7662E-07
1691.433,5.2664E-07
1693.433,4.8746E-07
1696.433,4.5753E-07
1699.433,4.3192E-07
1702.433,8.7218E-07
1704.433,1.3047E-06
1707.433,1.637E-06
1710.433,1.5679E-06
1712.433,1.3066E-06
1715.433,1.1076E-06
1718.433,1.107E-06
1721.433,1.3285E-06
1723.433,1.4966E-06
1726.433,1.5673E-06
1730.140,1.2736E-06
1736.140,1.077E-06
1744.140,1.1387E-06
1747.140,9.2617E-07
1750.140,7.898E-07
1753.140,6.957E-07
1755.140,6.2505E-07
1758.140,5.6767E-07
1761.140,5.2016E-07
1763.140,4.8345E-07
1766.140,4.5321E-07
1769.140,4.2791E-07
1772.140,9.4098E-07
1774.140,1.3575E-06
1777.140,1.7135E-06
1780.140,1.4645E-06
1783.140,1.2023E-06
1786.140,1.0252E-06
1789.140,1.2464E-06
1792.140,1.479E-06
1795.140,1.6111E-06
1797.140,1.3926E-06
1800.140,1.1714E-06
1803.140,9.9867E-07
1805.140,1.0126E-06
1808.140,1.0829E-06
1811.140,1.1313E-06
1813.140,1.065E-06
1818.140,8.0585E-07
1821.140,7.1175E-07
1824.140,6.3554E-07
1826.140,5.7446E-07
1829.140,5.2078E-07
1832.140,4.819E-07
1835.140,4.5167E-07
1837.140,4.2945E-07
1840.140,8.7927E-07
1843.140,1.3538E-06
1846.140,1.6675E-06
1848.140,1.5182E-06
1851.140,1.2686E-06
1854.140,1.0758E-06
1858.390,1.3087E-06
1862.390,1.5904E-06
1865.390,1.421E-06
1867.390,1.1924E-06
1871.390,9.9435E-07
1873.390,1.0166E-06
1876.390,1.0847E-06
1879.390,1.144E-06
1882.390,1.0011E-06
1885.390,8.6169E-07
1887.390,7.5494E-07
1890.390,6.6794E-07
1893.390,5.9976E-07
1895.390,5.4793E-07
1898.390,5.0597E-07
1901.390,4.711E-07
1903.390,4.418E-07
1906.390,5.3929E-07
1909.390,1.0616E-06
1912.390,1.446E-06
1914.390,1.7437E-06
1917.390,1.4553E-06
1920.390,1.1964E-06
1923.390,1.0008E-06
1926.390,1.2908E-06
1928.390,1.4849E-06
1931.390,1.6172E-06
1934.390,1.3562E-06
1937.390,1.1221E-06
1940.390,9.5702E-07
1943.390,1.0378E-06
1945.390,1.0977E-06
1948.390,1.14E-06
1951.390,9.709E-07
1954.390,8.3731E-07
1956.390,7.3859E-07
1959.390,6.593E-07
1962.390,5.9266E-07
1964.390,5.399E-07
1967.390,4.9393E-07
1970.390,4.6E-07
1973.390,4.3316E-07
1975.390,6.9108E-07
1978.390,1.1727E-06
1981.233,1.5306E-06
1989.233,1.4503E-06
1992.233,9.9651E-07
1995.233,1.31E-06
1998.233,1.5049E-06
2001.233,1.5994E-06
2004.233,1.2964E-06
2006.233,1.0965E-06
2009.233,9.5609E-07
2012.233,1.0465E-06
2015.233,1.1233E-06
2018.233,1.1557E-06
2021.233,9.5609E-07
2024.233,8.1387E-07
2026.233,7.1607E-07
2029.233,6.3925E-07
2032.233,5.7754E-07
2035.233,5.2941E-07
2038.233,4.7789E-07
2041.233,4.4827E-07
2043.233,4.6956E-07
2046.233,1.0141E-06
2049.233,1.4105E-06
2051.233,1.7132E-06
2054.233,1.483E-06
2057.233,1.2446E-06
2059.233,1.0585E-06
2062.233,1.1921E-06
2065.233,1.3911E-06
2068.233,1.5694E-06
2073.233,1.2662E-06
2076.233,1.0743E-06
2079.233,1.0101E-06
2082.233,1.0847E-06
2084.233,1.136E-06
2087.233,1.0918E-06
2090.233,9.274E-07
2093.233,7.9011E-07
2095.233,7.0064E-07
2098.233,6.2814E-07
2101.233,5.6798E-07
2103.233,5.2078E-07
2106.768,4.8283E-07
2110.768,4.5105E-07
2112.768,5.5255E-07
2115.768,1.077E-06
2118.768,1.4642E-06
2120.768,1.7595E-06
2123.768,1.4204E-06
2126.768,1.1727E-06
2129.768,1.0326E-06
2132.768,1.2893E-06
2135.768,1.4945E-06
2138.768,1.5975E-06
2141.768,1.2948E-06
2144.768,1.0946E-06
2148.768,1.0042E-06
2150.768,1.0758E-06
2153.768,1.1323E-06
2156.768,1.0662E-06
2159.768,9.0951E-07
2161.768,7.9289E-07
2164.768,7.0064E-07
2167.768,6.2629E-07
2169.768,5.6551E-07
2172.768,5.1306E-07
2175.768,4.7851E-07
2178.768,4.4951E-07
2180.768,4.2575E-07
2183.768,9.5393E-07
2186.768,1.4065E-06
2189.768,1.7123E-06
2191.768,1.4738E-06
2194.768,1.235E-06
2197.768,1.0511E-06
2199.768,1.1532E-06
2202.768,1.3923E-06
2205.768,1.5651E-06
2208.768,1.479E-06
2210.768,1.2353E-06
2213.768,1.0486E-06
2216.768,9.8263E-07
2219.768,1.0662E-06
2221.768,1.1196E-06
2224.768,1.1063E-06
2227.768,9.3882E-07
2230.090,8.1202E-07
2233.090,7.1483E-07
2239.090,5.9235E-07
2242.090,5.0782E-07
2245.090,4.6894E-07
2248.090,4.4149E-07
2251.090,6.3709E-07
2253.090,1.1316E-06
2256.090,1.5009E-06
2259.090,1.7086E-06
2261.090,1.4115E-06
2264.090,1.1875E-06
2267.090,9.9898E-07
2270.090,1.2871E-06
2273.090,1.4945E-06
2276.090,1.5503E-06
2279.090,1.2908E-06
2282.090,1.0921E-06
2284.090,9.6103E-07
2287.090,1.0468E-06
2290.090,1.1079E-06
2292.090,1.1517E-06
2295.090,9.9373E-07
2298.090,8.2898E-07
2301.090,7.281E-07
2304.090,6.4881E-07
2306.090,5.8526E-07
2309.090,5.3373E-07
2312.090,4.8776E-07
2315.090,4.563E-07
2317.090,4.3408E-07
2320.090,7.8456E-07
2323.090,1.2409E-06
2328.090,1.625E-06
2331.090,1.3198E-06
2334.090,1.1162E-06
2336.090,1.0474E-06
2339.090,1.3124E-06
2342.090,1.5025E-06
2345.090,1.5488E-06
2348.090,1.2615E-06
2351.090,1.0681E-06
2353.090,9.7214E-07
2360.295,1.0616E-06
2364.295,1.0406E-06
2367.295,8.3053E-07
2370.295,7.1823E-07
2373.295,6.3184E-07
2376.295,5.652E-07
2379.295,5.1553E-07
2382.295,4.7419E-07
2385.295,4.4457E-07
2388.295,5.7631E-07
2391.295,1.1427E-06
2393.295,1.5086E-06
2396.295,1.7058E-06
2398.295,1.4108E-06
2401.295,1.1872E-06
2404.295,1.0116E-06
2407.295,1.28E-06
2410.295,1.4621E-06
2412.295,1.5947E-06
2415.295,1.4068E-06
2418.295,1.1829E-06
2420.295,1.0088E-06
2423.295,1.0209E-06
2426.295,1.0962E-06
2429.295,1.144E-06
2431.295,1.0326E-06
2434.295,8.8513E-07
2437.295,7.7469E-07
2440.295,6.8676E-07
2442.295,6.1611E-07
2445.295,5.5903E-07
2448.295,5.1399E-07
2450.295,4.7573E-07
2453.295,4.4334E-07
2456.295,5.0103E-07
2458.295,1.0351E-06
2461.295,1.4257E-06
2464.295,1.7255E-06
2467.295,1.4685E-06
2470.295,1.2051E-06
2472.295,1.0261E-06
2475.295,1.202E-06
2478.295,1.4081E-06
2479.702,1.5663E-06
2482.702,1.4722E-06
2486.702,1.11E-06
2489.702,9.4961E-07
2491.702,1.0403E-06
2494.702,1.1122E-06
2497.702,1.1711E-06
2499.702,1.0314E-06
2502.702,8.8236E-07
2505.702,7.7037E-07
2507.702,6.8275E-07
2510.702,6.1086E-07
2513.702,5.5502E-07
2515.702,5.1152E-07
2518.702,4.7635E-07
2521.702,4.421E-07
2524.702,6.5868E-07
2527.702,1.1458E-06
2529.702,1.5114E-06
2532.702,1.6975E-06
2535.702,1.4044E-06
2537.702,1.1832E-06
2540.702,1.011E-06
2543.702,1.2862E-06
2546.702,1.4963E-06
2549.702,1.6432E-06
2551.702,1.3704E-06
2554.702,1.1535E-06
2557.702,9.8664E-07
2559.702,1.0215E-06
2562.702,1.0897E-06
2565.702,1.1344E-06
2568.702,1.0209E-06
2570.702,8.731E-07
2573.702,7.6389E-07
2576.702,6.6979E-07
2581.702,5.544E-07
2584.702,5.0998E-07
2586.702,4.7419E-07
2589.702,4.4395E-07
2592.702,5.0813E-07
2595.702,1.0431E-06
2597.702,1.4361E-06
2600.702,1.732E-06
2604.181,1.4651E-06
2608.181,1.2029E-06
2612.181,1.1585E-06
2615.181,1.413E-06
2618.181,1.5984E-06
2620.181,1.4343E-06
2623.181,1.2011E-06
2626.181,1.0027E-06
2629.181,1.0104E-06
2632.181,1.09E-06
2635.181,1.1505E-06
2638.181,1.0351E-06
2640.181,8.7187E-07
2643.181,7.6142E-07
2646.181,6.7565E-07
2649.181,6.0685E-07
2651.181,5.4978E-07
2654.181,5.0504E-07
2657.181,4.6771E-07
2660.181,4.4087E-07
2662.181,5.9266E-07
2665.181,1.0949E-06
2668.181,1.4719E-06
2670.181,1.7351E-06
2673.181,1.4266E-06
2676.181,1.1995E-06
2678.181,1.0233E-06
2681.181,1.2057E-06
2684.181,1.4201E-06
2686.181,1.5654E-06
2689.181,1.4661E-06
2692.181,1.2248E-06
2694.181,1.0397E-06
2697.181,9.9188E-07
2700.181,1.0712E-06
2703.181,1.1384E-06
2705.181,1.1113E-06
2708.181,9.2493E-07
2711.181,8.0153E-07
2714.181,7.0743E-07
2716.181,6.3369E-07
2719.181,5.6705E-07
2722.181,5.1985E-07
2725.181,4.8159E-07
2727.181,4.5228E-07
2730.067,4.2699E-07
2733.067,9.3203E-07
2737.067,1.596E-06
2740.067,1.6086E-06
2743.067,1.3371E-06
2745.067,1.1304E-06
2748.067,1.0431E-06
2751.067,1.3056E-06
2753.067,1.4923E-06
2756.067,1.6524E-06
2759.067,1.367E-06
2761.067,1.1511E-06
2764.067,9.8263E-07
2767.067,1.0227E-06
2770.067,1.0912E-06
2773.067,1.1363E-06
2775.067,9.9527E-07
2778.067,8.5768E-07
2781.067,7.5247E-07
2783.067,6.6701E-07
2786.067,6.0006E-07
2789.067,5.4607E-07
2791.067,5.0103E-07
2794.067,4.6709E-07
2797.067,4.3902E-07
2800.067,6.0315E-07
2802.067,1.1082E-06
2805.067,1.4871E-06
2808.067,1.7388E-06
2810.067,1.43E-06
2813.067,1.1758E-06
