Source,CH1
Second,Volt
 0.02592000000,0.09600,
 0.02599999844,0.10000,
 0.02608000000,0.09200,
 0.02616000000,0.09200,
 0.02624000000,0.10000,
 0.02632000000,0.09600,
 0.02640000000,0.09600,
 0.02648000000,0.10000,
 0.02656000000,0.09200,
 0.02664000000,0.10400,
 0.02672000000,0.09600,
 0.02680000000,0.09200,
 0.02688000000,0.09600,
 0.02696000000,0.08800,
 0.02704000000,0.10400,
 0.02712000000,0.10400,
 0.02720000000,0.08800,
 0.02728000000,0.09200,
 0.02736000000,0.09200,
 0.02744000000,0.09600,
 0.02752000000,0.09600,
 0.02760000000,0.08000,
 0.02767999688,0.08800,
 0.02776000000,0.09600,
 0.02784000000,0.09200,
 0.02791999688,0.09200,
 0.02800000000,0.09200,
 0.02808000000,0.09200,
 0.02816000000,0.09600,
 0.02824000000,0.08800,
 0.02832000000,0.10400,
 0.02840000000,0.10000,
 0.02848000000,0.08000,
 0.02856000000,0.09200,
 0.02864000000,0.09600,
 0.02872000000,0.08800,
 0.02880000000,0.09600,
 0.02888000000,0.09600,
 0.02896000000,0.08800,
 0.02904000000,0.09600,
 0.02912000000,0.08800,
 0.02920000000,0.08800,
 0.02928000000,0.11200,
 0.02936000000,0.08800,
 0.02944000000,0.10000,
 0.02952000000,0.08400,
 0.02960000000,0.08800,
 0.02968000000,0.08800,
 0.02976000000,0.08800,
 0.02984000000,0.10800,
 0.02992000000,0.08800,
 0.03000000000,0.08400,
 0.03008000000,0.09200,
 0.03016000000,0.08800,
 0.03024000000,0.08800,
 0.03032000000,0.08800,
 0.03040000000,0.10400,
 0.03048000000,0.09200,
 0.03056000000,0.08800,
 0.03064000000,0.09200,
 0.03072000000,0.10400,
 0.03080000000,0.09600,
 0.03088000000,0.08400,
 0.03096000000,0.09200,
 0.03104000000,0.09600,
 0.03112000000,0.08800,
 0.03120000000,0.09200,
 0.03128000000,0.08800,
 0.03136000000,0.09200,
 0.03144000000,0.08400,
 0.03151999688,0.09200,
 0.03160000000,0.08800,
 0.03168000000,0.09600,
 0.03176000000,0.09200,
 0.03184000000,0.09600,
 0.03192000000,0.09600,
 0.03199999688,0.09200,
 0.03207999688,0.09600,
 0.03216000000,0.09200,
 0.03224000000,0.09600,
 0.03232000000,0.08800,
 0.03240000000,0.09200,
 0.03247999688,0.09600,
 0.03255999688,0.09200,
 0.03264000000,0.10400,
 0.03272000000,0.10800,
 0.03280000000,0.11200,
 0.03288000000,0.08800,
 0.03295999688,0.09200,
 0.03303999688,0.08800,
 0.03312000000,0.08800,
 0.03320000000,0.09600,
 0.03328000000,0.08000,
 0.03336000000,0.10400,
 0.03343999688,0.09200,
 0.03351999688,0.08000,
 0.03360000000,0.08800,
 0.03368000000,0.09600,
 0.03376000000,0.09600,
 0.03384000000,0.08800,
 0.03391999688,0.08800,
 0.03399999688,0.09200,
 0.03408000000,0.08800,
 0.03416000000,0.09600,
 0.03424000000,0.08800,
 0.03432000000,0.09600,
 0.03439999688,0.10000,
 0.03447999688,0.09600,
 0.03456000000,0.09600,
 0.03464000000,0.10400,
 0.03472000000,0.09200,
 0.03480000000,0.10400,
 0.03487999688,0.08800,
 0.03495999688,0.10800,
 0.03504000000,0.10400,
 0.03512000000,0.08800,
 0.03520000000,0.08000,
 0.03528000000,0.10400,
 0.03535999688,0.09200,
 0.03543999688,0.08800,
 0.03552000000,0.09600,
 0.03560000000,0.09200,
 0.03568000000,0.09600,
 0.03576000000,0.09200,
 0.03584000000,0.08000,
 0.03591999688,0.08000,
 0.03600000000,0.08800,
 0.03608000000,0.09200,
 0.03616000000,0.08800,
 0.03624000000,0.09600,
 0.03632000000,0.08800,
 0.03639999688,0.09200,
 0.03647999688,0.08800,
 0.03656000000,0.08800,
 0.03664000000,0.10400,
 0.03672000000,0.09200,
 0.03680000000,0.09200,
 0.03687999688,0.09200,
 0.03695999688,0.10000,
 0.03704000000,0.09200,
 0.03712000000,0.15600,
 0.03720000000,0.45600,
 0.03728000000,0.40000,
 0.03735999688,0.30000,
 0.03743999688,0.29200,
 0.03752000000,0.30000,
 0.03760000000,0.30000,
 0.03768000000,0.31600,
 0.03776000000,0.28400,
 0.03783999688,0.29200,
 0.03791999688,0.30000,
 0.03800000000,0.30000,
 0.03808000000,0.29600,
 0.03816000000,0.30000,
 0.03824000000,0.29600,
 0.03831999688,0.30000,
 0.03839999688,0.29200,
 0.03848000000,0.29600,
 0.03856000000,0.29200,
 0.03864000000,0.29600,
 0.03872000000,0.31200,
 0.03879999688,0.30400,
 0.03887999688,0.30000,
 0.03896000000,0.30000,
 0.03904000000,0.28400,
 0.03912000000,0.29200,
 0.03920000000,0.29200,
 0.03927999688,0.30000,
 0.03935999688,0.29600,
 0.03944000000,0.28400,
 0.03952000000,0.28800,
 0.03960000000,0.29600,
 0.03968000000,0.28800,
 0.03975999688,0.28400,
 0.03983999688,0.27200,
 0.03992000000,0.29200,
 0.04000000000,0.28800,
 0.04008000000,0.28400,
 0.04016000000,0.29200,
 0.04023999688,0.28400,
 0.04031999688,0.29200,
 0.04039999688,0.29200,
 0.04048000000,0.27600,
 0.04056000000,0.27600,
 0.04064000000,0.28800,
 0.04071999688,0.27600,
 0.04079999688,0.28400,
 0.04087999688,0.30400,
 0.04096000000,0.28800,
 0.04104000000,0.27600,
 0.04112000000,0.28400,
 0.04120000000,0.28800,
 0.04127999688,0.28800,
 0.04135999688,0.28400,
 0.04144000000,0.28800,
 0.04152000000,0.28800,
 0.04160000000,0.28400,
 0.04168000000,0.27600,
 0.04175999688,0.28800,
 0.04183999688,0.27600,
 0.04192000000,0.29200,
 0.04200000000,0.28800,
 0.04208000000,0.27600,
 0.04216000000,0.28400,
 0.04223999688,0.28400,
 0.04231999688,0.28400,
 0.04240000000,0.27200,
 0.04248000000,0.26000,
 0.04256000000,0.29200,
 0.04264000000,0.28400,
 0.04271999688,0.26000,
 0.04279999688,0.28400,
 0.04288000000,0.28400,
 0.04296000000,0.27200,
 0.04304000000,0.28800,
 0.04312000000,0.27600,
 0.04319999688,0.28400,
 0.04327999688,0.14400,
 0.04336000000,0.07200,
 0.04344000000,0.07600,
 0.04352000000,0.10000,
 0.04360000000,0.10400,
 0.04367999688,0.09200,
 0.04375999688,0.09200,
 0.04384000000,0.09200,
 0.04392000000,0.09600,
 0.04400000000,0.08400,
 0.04408000000,0.08800,
 0.04415999688,0.10800,
 0.04423999688,0.10400,
 0.04432000000,0.07600,
 0.04440000000,0.08800,
 0.04448000000,0.10800,
 0.04456000000,0.09200,
 0.04463999688,0.09200,
 0.04471999688,0.10800,
 0.04479999688,0.08800,
 0.04488000000,0.10400,
 0.04496000000,0.10400,
 0.04504000000,0.08800,
 0.04511999688,0.08800,
 0.04519999688,0.09600,
 0.04527999688,0.08800,
 0.04536000000,0.09600,
 0.04544000000,0.10000,
 0.04552000000,0.09600,
 0.04559999688,0.09200,
 0.04567999688,0.09200,
 0.04575999688,0.10400,
 0.04584000000,0.09600,
 0.04592000000,0.09200,
 0.04600000000,0.10400,
 0.04608000000,0.09200,
 0.04615999688,0.09200,
 0.04623999688,0.10400,
 0.04632000000,0.08400,
 0.04640000000,0.09600,
 0.04648000000,0.10400,
 0.04656000000,0.10400,
 0.04663999688,0.10400,
 0.04671999688,0.09600,
 0.04680000000,0.09200,
 0.04688000000,0.10400,
 0.04696000000,0.09200,
 0.04704000000,0.08400,
 0.04711999688,0.09600,
 0.04719999688,0.09600,
 0.04728000000,0.09200,
 0.04736000000,0.09200,
 0.04744000000,0.08800,
 0.04752000000,0.10400,
 0.04759999688,0.10800,
 0.04767999688,0.08800,
 0.04776000000,0.09600,
 0.04784000000,0.09200,
 0.04792000000,0.09600,
 0.04800000000,0.10400,
 0.04807999688,0.09600,
 0.04815999688,0.09600,
 0.04824000000,0.09200,
 0.04832000000,0.10400,
 0.04840000000,0.13600,
 0.04848000000,0.09200,
 0.04855999688,0.09200,
 0.04863999688,0.10400,
 0.04872000000,0.08800,
 0.04880000000,0.08800,
 0.04888000000,0.08800,
 0.04896000000,0.08800,
 0.04903999688,0.10400,
 0.04911999688,0.08400,
 0.04919999688,0.10800,
 0.04928000000,0.24800,
 0.04936000000,0.31200,
 0.04944000000,0.38400,
 0.04951999688,0.45200,
 0.04959999688,0.34400,
 0.04967999688,0.45600,
 0.04976000000,0.39200,
 0.04984000000,0.38400,
 0.04992000000,0.43600,
 0.04999999688,0.32000,
 0.05007999688,0.28400,
 0.05015999688,0.27600,
 0.05024000000,0.30400,
 0.05032000000,0.34400,
 0.05040000000,0.46800,
 0.05047999688,0.37200,
 0.05055999688,0.29600,
 0.05063999688,0.35600,
 0.05072000000,0.46800,
 0.05080000000,0.34400,
 0.05088000000,0.29200,
 0.05095999688,0.29200,
 0.05103999688,0.30400,
 0.05111999688,0.29600,
 0.05120000000,0.30000,
 0.05128000000,0.30800,
 0.05136000000,0.30800,
 0.05144000000,0.38000,
 0.05151999688,0.44800,
 0.05159999688,0.34400,
 0.05168000000,0.43600,
 0.05176000000,0.38400,
 0.05184000000,0.37600,
 0.05192000000,0.43600,
 0.05199999688,0.33600,
 0.05207999688,0.29200,
 0.05216000000,0.29200,
 0.05224000000,0.31200,
 0.05232000000,0.34800,
 0.05240000000,0.47200,
 0.05248000000,0.37600,
 0.05256000000,0.30400,
 0.05264000000,0.37200,
 0.05272000000,0.45200,
 0.05280000000,0.34800,
 0.05288000000,0.30000,
 0.05296000000,0.30000,
 0.05304000000,0.30000,
 0.05312000000,0.30000,
 0.05320000000,0.31600,
 0.05328000000,0.31200,
 0.05336000000,0.32000,
 0.05344000000,0.37600,
 0.05352000000,0.45200,
 0.05360000000,0.36800,
 0.05368000000,0.43600,
 0.05376000000,0.38400,
 0.05384000000,0.37200,
 0.05392000000,0.43600,
 0.05400000000,0.35200,
 0.05408000000,0.29600,
 0.05416000000,0.25600,
 0.05424000000,0.31600,
 0.05432000000,0.35200,
 0.05440000000,0.45600,
 0.05448000000,0.37200,
 0.05456000000,0.31200,
 0.05464000000,0.36400,
 0.05472000000,0.44400,
 0.05480000000,0.34800,
 0.05488000000,0.28400,
 0.05496000000,0.30400,
 0.05504000000,0.31600,
 0.05512000000,0.31600,
 0.05520000000,0.30400,
 0.05528000000,0.14400,
 0.05535999375,0.08400,
 0.05544000000,0.08800,
 0.05552000000,0.09200,
 0.05560000000,0.10400,
 0.05568000000,0.08800,
 0.05576000000,0.09200,
 0.05583999375,0.09600,
 0.05592000000,0.08800,
 0.05600000000,0.08400,
 0.05608000000,0.10800,
 0.05616000000,0.09600,
 0.05624000000,0.10400,
 0.05632000000,0.09600,
 0.05640000000,0.09200,
 0.05648000000,0.09600,
 0.05656000000,0.09200,
 0.05664000000,0.10400,
 0.05672000000,0.10400,
 0.05680000000,0.09200,
 0.05688000000,0.08800,
 0.05696000000,0.10000,
 0.05704000000,0.08800,
 0.05712000000,0.11200,
 0.05720000000,0.10000,
 0.05728000000,0.08400,
 0.05736000000,0.10400,
 0.05744000000,0.09600,
 0.05752000000,0.08800,
 0.05760000000,0.09600,
 0.05768000000,0.09600,
 0.05776000000,0.09600,
 0.05784000000,0.09600,
 0.05792000000,0.08800,
 0.05800000000,0.10400,
 0.05808000000,0.09600,
 0.05816000000,0.07600,
 0.05824000000,0.09600,
 0.05832000000,0.09600,
 0.05840000000,0.08800,
 0.05848000000,0.09600,
 0.05856000000,0.09600,
 0.05864000000,0.10400,
 0.05872000000,0.09200,
 0.05880000000,0.08400,
 0.05888000000,0.10800,
 0.05896000000,0.09600,
 0.05904000000,0.08800,
 0.05912000000,0.09600,
 0.05920000000,0.08800,
 0.05928000000,0.08000,
 0.05936000000,0.09200,
 0.05944000000,0.08800,
 0.05952000000,0.09600,
 0.05960000000,0.08400,
 0.05968000000,0.08800,
 0.05975999375,0.10000,
 0.05984000000,0.09200,
 0.05992000000,0.10400,
 0.06000000000,0.09600,
 0.06008000000,0.07200,
 0.06016000000,0.10800,
 0.06023999375,0.08800,
 0.06032000000,0.09200,
 0.06040000000,0.09600,
 0.06048000000,0.08800,
 0.06056000000,0.09600,
 0.06064000000,0.09200,
 0.06071999375,0.10400,
 0.06080000000,0.10000,
 0.06088000000,0.08800,
 0.06096000000,0.10400,
 0.06104000000,0.08800,
 0.06112000000,0.08800,
 0.06119999375,0.13600,
 0.06128000000,0.41600,
 0.06136000000,0.42000,
 0.06144000000,0.30000,
 0.06152000000,0.27600,
 0.06160000000,0.27200,
 0.06168000000,0.28000,
 0.06176000000,0.41600,
 0.06184000000,0.53200,
 0.06192000000,0.48800,
 0.06200000000,0.32400,
 0.06208000000,0.44800,
 0.06216000000,0.39600,
 0.06224000000,0.28000,
 0.06232000000,0.30000,
 0.06240000000,0.48000,
 0.06248000000,0.54000,
 0.06256000000,0.52800,
 0.06263999375,0.43200,
 0.06272000000,0.28000,
 0.06280000000,0.27600,
 0.06288000000,0.43600,
 0.06296000000,0.54400,
 0.06303999375,0.53200,
 0.06312000000,0.47200,
 0.06320000000,0.32400,
 0.06328000000,0.44000,
 0.06336000000,0.37600,
 0.06343999375,0.30000,
 0.06352000000,0.26000,
 0.06359999375,0.28400,
 0.06368000000,0.30000,
 0.06376000000,0.40800,
 0.06384000000,0.54800,
 0.06392000000,0.50400,
 0.06399999375,0.33600,
 0.06408000000,0.43200,
 0.06415999375,0.39200,
 0.06424000000,0.28800,
 0.06432000000,0.32400,
 0.06439999375,0.47200,
 0.06448000000,0.53200,
 0.06455999375,0.53600,
 0.06464000000,0.42800,
 0.06472000000,0.29200,
 0.06480000000,0.26800,
 0.06488000000,0.43200,
 0.06495999375,0.53600,
 0.06504000000,0.51600,
 0.06511999375,0.47600,
 0.06520000000,0.33600,
 0.06528000000,0.45200,
 0.06535999375,0.39200,
 0.06544000000,0.29200,
 0.06551999375,0.26800,
 0.06560000000,0.29200,
 0.06568000000,0.30000,
 0.06576000000,0.41600,
 0.06584000000,0.51600,
 0.06591999375,0.49600,
 0.06600000000,0.34400,
 0.06607999375,0.44000,
 0.06616000000,0.40400,
 0.06624000000,0.28800,
 0.06631999375,0.31200,
 0.06640000000,0.48400,
 0.06647999375,0.52000,
 0.06656000000,0.52000,
 0.06664000000,0.42000,
 0.06672000000,0.28800,
 0.06680000000,0.30000,
 0.06687999375,0.44000,
 0.06696000000,0.52000,
 0.06703999375,0.52400,
 0.06712000000,0.48000,
 0.06720000000,0.32400,
 0.06728000000,0.12000,
 0.06736000000,0.06400,
 0.06743999375,0.09200,
 0.06752000000,0.09600,
 0.06760000000,0.09200,
 0.06768000000,0.10400,
 0.06776000000,0.07600,
 0.06783999375,0.12000,
 0.06792000000,0.08800,
 0.06799999375,0.09600,
 0.06808000000,0.09200,
 0.06816000000,0.08800,
 0.06824000000,0.09200,
 0.06832000000,0.09200,
 0.06839999375,0.09600,
 0.06848000000,0.10400,
 0.06855999375,0.08800,
 0.06864000000,0.10400,
 0.06872000000,0.09200,
 0.06879999375,0.09200,
 0.06888000000,0.08800,
 0.06895999375,0.10400,
 0.06904000000,0.08800,
 0.06912000000,0.09600,
 0.06920000000,0.08400,
 0.06928000000,0.09200,
 0.06935999375,0.10000,
 0.06944000000,0.09600,
 0.06951999375,0.09200,
 0.06960000000,0.10400,
 0.06968000000,0.10400,
 0.06975999375,0.09600,
 0.06984000000,0.09600,
 0.06991999375,0.10400,
 0.07000000000,0.10400,
 0.07008000000,0.09600,
 0.07016000000,0.08800,
 0.07024000000,0.08400,
 0.07031999375,0.09200,
 0.07040000000,0.09200,
 0.07047999375,0.09600,
 0.07056000000,0.09600,
 0.07064000000,0.09200,
 0.07071999375,0.08800,
 0.07080000000,0.08800,
 0.07087999375,0.09200,
 0.07096000000,0.09200,
 0.07104000000,0.09200,
 0.07112000000,0.10400,
 0.07120000000,0.08400,
 0.07127999375,0.07200,
 0.07136000000,0.10000,
 0.07143999375,0.08400,
 0.07152000000,0.09200,
 0.07160000000,0.08800,
 0.07168000000,0.09200,
 0.07176000000,0.09600,
 0.07183999375,0.05200,
 0.07192000000,0.08800,
 0.07200000000,0.10000,
 0.07208000000,0.08400,
 0.07216000000,0.09600,
 0.07223999375,0.09200,
 0.07232000000,0.08800,
 0.07239999375,0.08000,
 0.07248000000,0.09200,
 0.07256000000,0.09200,
 0.07264000000,0.09600,
 0.07272000000,0.08800,
 0.07279999375,0.10400,
 0.07288000000,0.08800,
 0.07295999375,0.08800,
 0.07304000000,0.08800,
 0.07312000000,0.09200,
 0.07319999375,0.10400,
 0.07328000000,0.24000,
 0.07335999375,0.40800,
 0.07344000000,0.52400,
 0.07352000000,0.51200,
 0.07360000000,0.48800,
 0.07368000000,0.52000,
 0.07375999375,0.37600,
 0.07384000000,0.27600,
 0.07391999375,0.32000,
 0.07400000000,0.45600,
 0.07408000000,0.53200,
 0.07415999375,0.52400,
 0.07424000000,0.48800,
 0.07431999375,0.50000,
 0.07440000000,0.50000,
 0.07448000000,0.50400,
 0.07456000000,0.50800,
 0.07464000000,0.43200,
 0.07471999375,0.32400,
 0.07480000000,0.46000,
 0.07487999375,0.51600,
 0.07496000000,0.52000,
 0.07504000000,0.42800,
 0.07511999375,0.32000,
 0.07520000000,0.44800,
 0.07527999375,0.38400,
 0.07536000000,0.40800,
 0.07544000000,0.49600,
 0.07552000000,0.52000,
 0.07560000000,0.52000,
 0.07567999375,0.50000,
 0.07576000000,0.38000,
 0.07583999375,0.24400,
 0.07592000000,0.30400,
 0.07600000000,0.48800,
 0.07607999375,0.53200,
 0.07616000000,0.51600,
 0.07623999375,0.50400,
 0.07632000000,0.52000,
 0.07640000000,0.50400,
 0.07648000000,0.50000,
 0.07656000000,0.51600,
 0.07663999375,0.43200,
 0.07672000000,0.33600,
 0.07679999375,0.45200,
 0.07688000000,0.52000,
 0.07696000000,0.53600,
 0.07704000000,0.43200,
 0.07712000000,0.32800,
 0.07719999375,0.45200,
 0.07728000000,0.36800,
 0.07735999375,0.42000,
 0.07744000000,0.50800,
 0.07752000000,0.53200,
 0.07759999375,0.50800,
 0.07768000000,0.52000,
 0.07775999375,0.38400,
 0.07784000000,0.26800,
 0.07792000000,0.27200,
 0.07800000000,0.48400,
 0.07808000000,0.53200,
 0.07815999375,0.52400,
 0.07824000000,0.52000,
 0.07831999375,0.48800,
 0.07840000000,0.51600,
 0.07848000000,0.51600,
 0.07855999375,0.52000,
 0.07864000000,0.43200,
 0.07871999375,0.32400,
 0.07880000000,0.47600,
 0.07888000000,0.52800,
 0.07896000000,0.53200,
 0.07904000000,0.44000,
 0.07911999375,0.32000,
 0.07920000000,0.45200,
 0.07927999375,0.22400,
 0.07936000000,0.06000,
 0.07944000000,0.07200,
 0.07951999375,0.08800,
 0.07960000000,0.09600,
 0.07967999375,0.10400,
 0.07976000000,0.08000,
 0.07984000000,0.08800,
 0.07992000000,0.10000,
 0.08000000000,0.09200,
 0.08007999375,0.09200,
 0.08016000000,0.08800,
 0.08023999375,0.10400,
 0.08032000000,0.10400,
 0.08040000000,0.09200,
 0.08047999375,0.08800,
 0.08056000000,0.09200,
 0.08063999375,0.10400,
 0.08072000000,0.09200,
 0.08079999375,0.09600,
 0.08088000000,0.09600,
 0.08096000000,0.09200,
 0.08103999375,0.08800,
 0.08112000000,0.08800,
 0.08119999375,0.09600,
 0.08128000000,0.09600,
 0.08136000000,0.10400,
 0.08143999375,0.10400,
 0.08152000000,0.08800,
 0.08159999375,0.09200,
 0.08168000000,0.10400,
 0.08175999375,0.08800,
 0.08184000000,0.09200,
 0.08192000000,0.09200,
 0.08199999375,0.09600,
 0.08208000000,0.10400,
 0.08215999375,0.09200,
 0.08224000000,0.10000,
 0.08232000000,0.10400,
 0.08240000000,0.09200,
 0.08248000000,0.10000,
 0.08255999375,0.09200,
 0.08264000000,0.07600,
 0.08271999375,0.10800,
 0.08280000000,0.09200,
 0.08288000000,0.11200,
 0.08295999375,0.10400,
 0.08304000000,0.08800,
 0.08311999375,0.11200,
 0.08320000000,0.09600,
 0.08328000000,0.07600,
 0.08336000000,0.09200,
 0.08344000000,0.08800,
 0.08351999375,0.10400,
 0.08360000000,0.09600,
 0.08367999375,0.08800,
 0.08376000000,0.10000,
 0.08384000000,0.11200,
 0.08391999375,0.09600,
 0.08400000000,0.08800,
 0.08407999375,0.09200,
 0.08416000000,0.10400,
 0.08424000000,0.09600,
 0.08432000000,0.09200,
 0.08440000000,0.09600,
 0.08447999375,0.09600,
 0.08456000000,0.09600,
 0.08463999375,0.09200,
 0.08472000000,0.09200,
 0.08480000000,0.08800,
 0.08487999375,0.09600,
 0.08496000000,0.08000,
 0.08503999375,0.09200,
 0.08512000000,0.09200,
 0.08519999375,0.10800,
 0.08528000000,0.40000,
 0.08536000000,0.52400,
 0.08543999375,0.52400,
 0.08552000000,0.50000,
 0.08559999375,0.48800,
 0.08568000000,0.49200,
 0.08576000000,0.50000,
 0.08583999375,0.50000,
 0.08592000000,0.50400,
 0.08599999375,0.48400,
 0.08608000000,0.49200,
 0.08615999375,0.49200,
 0.08624000000,0.49200,
 0.08632000000,0.50000,
 0.08639999375,0.50400,
 0.08648000000,0.48400,
 0.08655999375,0.50800,
 0.08664000000,0.50000,
 0.08672000000,0.47600,
 0.08679999375,0.49200,
 0.08688000000,0.49600,
 0.08695999375,0.49200,
 0.08704000000,0.50000,
 0.08711999375,0.49200,
 0.08720000000,0.50000,
 0.08728000000,0.48800,
 0.08735999375,0.48800,
 0.08744000000,0.50000,
 0.08751999375,0.48000,
 0.08760000000,0.48000,
 0.08768000000,0.50400,
 0.08776000000,0.49200,
 0.08784000000,0.49200,
 0.08791999375,0.46800,
 0.08800000000,0.48400,
 0.08807999375,0.49600,
 0.08816000000,0.49200,
 0.08824000000,0.49200,
 0.08831999375,0.49600,
 0.08840000000,0.50000,
 0.08847999375,0.49200,
 0.08856000000,0.48400,
 0.08864000000,0.48400,
 0.08872000000,0.50000,
 0.08880000000,0.49200,
 0.08887999375,0.47600,
 0.08896000000,0.48800,
 0.08903999375,0.49200,
 0.08912000000,0.50000,
 0.08920000000,0.48400,
 0.08927999375,0.50000,
 0.08936000000,0.50400,
 0.08943999375,0.50000,
 0.08952000000,0.48800,
 0.08959999375,0.48400,
 0.08968000000,0.49200,
 0.08976000000,0.50000,
 0.08983999375,0.49200,
 0.08992000000,0.48400,
 0.08999999375,0.48400,
 0.09008000000,0.49200,
 0.09016000000,0.49200,
 0.09023999375,0.49200,
 0.09032000000,0.50000,
 0.09039999375,0.50000,
 0.09048000000,0.50800,
 0.09055999375,0.48800,
 0.09064000000,0.50400,
 0.09072000000,0.49200,
 0.09079999375,0.49200,
 0.09088000000,0.50000,
 0.09095999375,0.50000,
 0.09104000000,0.47200,
 0.09112000000,0.50000,
 0.09119999375,0.49200,
 0.09128000000,0.20400,
 0.09135999375,0.05200,
 0.09144000000,0.05600,
 0.09151999375,0.09600,
 0.09160000000,0.10400,
 0.09168000000,0.10400,
 0.09175999375,0.10800,
 0.09184000000,0.05600,
 0.09191999375,0.10800,
 0.09200000000,0.09600,
 0.09208000000,0.09200,
 0.09216000000,0.10400,
 0.09224000000,0.09200,
 0.09231999375,0.09200,
 0.09240000000,0.08000,
 0.09247999375,0.08000,
 0.09256000000,0.08800,
 0.09264000000,0.09600,
 0.09271999375,0.09200,
 0.09280000000,0.10400,
 0.09287999375,0.09200,
 0.09296000000,0.09200,
 0.09304000000,0.10400,
 0.09312000000,0.09600,
 0.09320000000,0.10000,
 0.09327999375,0.10400,
 0.09336000000,0.07200,
 0.09343999375,0.10400,
 0.09352000000,0.08400,
 0.09360000000,0.05600,
 0.09367999375,0.11200,
 0.09376000000,0.10000,
 0.09383999375,0.10400,
 0.09392000000,0.10400,
 0.09399999375,0.09200,
 0.09408000000,0.10400,
 0.09416000000,0.09200,
 0.09423999375,0.08400,
 0.09432000000,0.09600,
 0.09439999375,0.09200,
 0.09448000000,0.10800,
 0.09456000000,0.09600,
 0.09463999375,0.08400,
 0.09472000000,0.09200,
 0.09479999375,0.10400,
 0.09488000000,0.09200,
 0.09495999375,0.08800,
 0.09504000000,0.10800,
 0.09512000000,0.09600,
 0.09519999375,0.10400,
 0.09528000000,0.09200,
 0.09535999375,0.09600,
 0.09544000000,0.08800,
 0.09552000000,0.08800,
 0.09559999375,0.10000,
 0.09568000000,0.09200,
 0.09575999375,0.10800,
 0.09584000000,0.09600,
 0.09591999375,0.08800,
 0.09600000000,0.09200,
 0.09608000000,0.09600,
 0.09615999375,0.09200,
 0.09624000000,0.09600,
 0.09631999375,0.06000,
 0.09640000000,0.09600,
 0.09648000000,0.08800,
 0.09655999375,0.08000,
 0.09664000000,0.10800,
 0.09671999375,0.09200,
 0.09680000000,0.08000,
 0.09687999375,0.10400,
 0.09696000000,0.09600,
 0.09704000000,0.09600,
 0.09711999375,0.10000,
 0.09720000000,0.08800,
 0.09727999375,0.09600,
 0.09736000000,0.09600,
 0.09744000000,0.06000,
 0.09752000000,0.10000,
 0.09760000000,0.09200,
 0.09767999375,0.08800,
 0.09776000000,0.09200,
 0.09783999375,0.06000,
 0.09792000000,0.09600,
 0.09800000000,0.09600,
 0.09807999375,0.08800,
 0.09816000000,0.09600,
 0.09823999375,0.09600,
 0.09832000000,0.08800,
 0.09839999375,0.09600,
 0.09848000000,0.08400,
 0.09856000000,0.08000,
 0.09863999375,0.09600,
 0.09872000000,0.08000,
 0.09879999375,0.09200,
 0.09888000000,0.10400,
 0.09896000000,0.09200,
 0.09903999375,0.09200,
 0.09912000000,0.09600,
 0.09919999375,0.09200,
 0.09928000000,0.09600,
 0.09935999375,0.06000,
 0.09944000000,0.10800,
 0.09952000000,0.09600,
 0.09959999375,0.08000,
 0.09968000000,0.09600,
 0.09975999375,0.09200,
 0.09984000000,0.08800,
 0.09992000000,0.09200,
 0.09999999375,0.08000,
 0.10008000000,0.10800,
 0.10015999375,0.10400,
 0.10024000000,0.08000,
 0.10031999375,0.09200,
 0.10040000000,0.09200,
 0.10048000000,0.08800,
 0.10055999375,0.12000,
 0.10064000000,0.09200,
 0.10071999375,0.10400,
 0.10080000000,0.08400,
 0.10088000000,0.08800,
 0.10095999375,0.10000,
 0.10104000000,0.08800,
 0.10111999375,0.08400,
 0.10120000000,0.09200,
 0.10127999375,0.09200,
 0.10136000000,0.09600,
 0.10144000000,0.08000,
 0.10151999375,0.09200,
 0.10160000000,0.10400,
 0.10167999375,0.08000,
 0.10176000000,0.08000,
 0.10183999375,0.09200,
 0.10191999375,0.09600,
 0.10200000000,0.08800,
 0.10207999375,0.09200,
 0.10216000000,0.08800,
 0.10223999375,0.09200,
 0.10232000000,0.09200,
 0.10240000000,0.09200,
 0.10247999375,0.09200,
 0.10256000000,0.10400,
 0.10263999375,0.08800,
 0.10272000000,0.10400,
 0.10279999375,0.08800,
 0.10288000000,0.08000,
 0.10296000000,0.10800,
 0.10303999375,0.08400,
 0.10312000000,0.08800,
 0.10319999375,0.08800,
 0.10328000000,0.09600,
 0.10336000000,0.08800,
 0.10343999375,0.09200,
 0.10352000000,0.06000,
 0.10359999375,0.09200,
 0.10368000000,0.08800,
 0.10375999375,0.08800,
 0.10384000000,0.10000,
 0.10392000000,0.10000,
 0.10399999375,0.12000,
 0.10408000000,0.10400,
 0.10415999375,0.09600,
 0.10424000000,0.08000,
 0.10432000000,0.09600,
 0.10439999375,0.08800,
 0.10448000000,0.09200,
 0.10455999375,0.10400,
 0.10464000000,0.09600,
 0.10471999375,0.08800,
 0.10480000000,0.09600,
 0.10488000000,0.09200,
 0.10496000000,0.09600,
 0.10504000000,0.09200,
 0.10512000000,0.08800,
 0.10520000000,0.09200,
 0.10528000000,0.09600,
 0.10536000000,0.09600,
 0.10544000000,0.09200,
 0.10552000000,0.09200,
 0.10560000000,0.08000,
 0.10568000000,0.10400,
 0.10576000000,0.08800,
