Serial Number,SDS101P2150051
Software Version,5.01.02.30
0.062,0.056
0.06202,0.048
0.06204,0.04
0.06206,0.048
0.06208,0.032
0.0621,0.04
0.06212,0.048
0.06214,0.032
0.06216,0.032
0.06218,0.04
0.0622,0.032
0.06222,0.048
0.06224,0.032
0.06226,0.048
0.06228,0.056
0.062299994,0.048
0.06232,0.048
0.06234,0.048
0.06236,0.04
0.06238,0.048
0.0624,0.04
0.06242,0.032
0.062439994,0.032
0.06246,0.032
0.06248,0.048
0.0625,0.032
0.06252,0.048
0.062539994,0.048
0.06256,0.024
0.06258,0.048
0.0626,0.048
0.06262,0.032
0.062639994,0.048
0.06266,0.048
0.06268,0.048
0.062699994,0.056
0.06272,0.032
0.06274,0.048
0.062759994,0.048
0.06278,0.048
0.0628,0.056
0.062819994,0.04
0.06284,0.048
0.06286,0.048
0.06288,0.04
0.0629,0.048
0.062919994,0.056
0.06294,0.048
0.06296,0.04
0.062979994,0.024
0.063,0.048
0.06302,0.04
0.063039994,0.048
0.06306,0.048
0.06308,0.032
0.063099994,0.04
0.06312,0.048
0.06314,0.032
0.063159994,0.056
0.06318,0.048
0.0632,0.056
0.06322,0.08
0.06324,0.08
0.063259994,0.096
0.06328,0.112
0.0633,0.088
0.063319994,0.128
0.06334,0.144
0.06336,0.144
0.063379994,0.16
0.0634,0.16
0.06342,0.176
0.063439994,0.192
0.06346,0.192
0.06348,0.208
0.0635,0.216
0.06352,0.224
0.063539994,0.232
0.06356,0.248
0.06358,0.256
0.063599994,0.256
0.06362,0.264
0.06364,0.28
0.063659994,0.28
0.06368,0.28
0.0637,0.296
0.063719994,0.296
0.06374,0.312
0.06376,0.312
0.063779994,0.312
0.0638,0.32
0.06382,0.328
0.06384,0.32
0.06386,0.336
0.063879994,0.328
0.0639,0.344
0.06392,0.352
0.063939994,0.344
0.06396,0.36
0.06398,0.384
0.063999994,0.36
0.06402,0.376
0.06404,0.36
0.064059994,0.36
0.06408,0.36
0.0641,0.384
0.06412,0.376
0.06414,0.384
0.064159994,0.384
0.06418,0.384
0.0642,0.4
0.064219994,0.392
0.06424,0.392
0.06426,0.408
0.064279994,0.408
0.0643,0.408
0.06432,0.408
0.064339994,0.408
0.06436,0.408
0.06438,0.416
0.064399994,0.416
0.06442,0.416
0.06444,0.424
0.06446,0.424
0.06448,0.416
0.064499994,0.424
0.06452,0.432
0.06454,0.424
0.064559994,0.424
0.06458,0.424
0.0646,0.44
0.064619994,0.44
0.06464,0.44
0.06466,0.448
0.064679994,0.44
0.0647,0.44
0.06472,0.44
0.064739994,0.448
0.06476,0.44
0.064779994,0.44
0.0648,0.448
0.06482,0.44
0.064839994,0.448
0.06486,0.456
0.06488,0.448
0.064899994,0.456
0.06492,0.448
0.06494,0.448
0.064959994,0.464
0.06498,0.448
0.065,0.448
0.065019994,0.456
0.06504,0.464
0.06506,0.456
0.06508,0.456
0.0651,0.448
0.065119994,0.456
0.06514,0.456
0.06516,0.456
0.065179994,0.456
0.0652,0.464
0.06522,0.456
0.065239994,0.456
0.06526,0.472
0.06528,0.456
0.065299994,0.456
0.06532,0.464
0.06534,0.456
0.065359994,0.472
0.06538,0.472
0.0654,0.472
0.06542,0.472
0.06544,0.464
0.065459994,0.464
0.06548,0.472
0.0655,0.472
0.065519994,0.464
0.06554,0.472
0.06556,0.472
0.065579994,0.464
0.0656,0.472
0.06562,0.472
0.065639994,0.472
0.06566,0.48
0.06568,0.472
0.0657,0.472
0.06572,0.48
0.065739994,0.472
0.06576,0.472
0.06578,0.472
0.065799994,0.472
0.06582,0.48
0.06584,0.472
0.065859994,0.472
0.06588,0.48
0.0659,0.48
0.065919994,0.48
0.06594,0.472
0.06596,0.472
0.065979994,0.472
0.066,0.48
0.06602,0.472
0.06604,0.472
0.06606,0.48
0.066079994,0.48
0.0661,0.472
0.06612,0.48
0.066139994,0.48
0.06616,0.48
0.06618,0.48
0.066199994,0.472
0.06622,0.48
0.06624,0.48
0.066259994,0.472
0.06628,0.472
0.0663,0.48
0.066319994,0.48
0.06634,0.48
0.066359994,0.48
0.06638,0.48
0.0664,0.48
0.066419994,0.48
0.06644,0.48
0.06646,0.472
0.066479994,0.48
0.0665,0.48
0.06652,0.48
0.066539994,0.48
0.06656,0.472
0.06658,0.48
0.066599994,0.48
0.06662,0.472
0.06664,0.48
0.06666,0.472
0.06668,0.472
0.066699994,0.48
0.06672,0.48
0.06674,0.472
0.066759994,0.48
0.06678,0.48
0.0668,0.472
0.066819994,0.472
0.06684,0.48
0.06686,0.48
0.066879994,0.48
0.0669,0.48
0.06692,0.48
0.066939994,0.48
0.06696,0.48
0.066979994,0.48
0.067,0.48
0.06702,0.488
0.067039994,0.48
0.06706,0.48
0.06708,0.48
0.067099994,0.48
0.06712,0.48
0.06714,0.488
0.067159994,0.48
0.06718,0.496
0.0672,0.48
0.067219994,0.488
0.06724,0.48
0.06726,0.48
0.06728,0.48
0.0673,0.48
0.067319994,0.48
0.06734,0.48
0.06736,0.48
0.067379994,0.48
0.0674,0.48
0.06742,0.472
0.067439994,0.472
0.06746,0.48
0.06748,0.48
0.067499994,0.472
0.06752,0.48
0.06754,0.48
0.067559994,0.48
0.06758,0.48
0.0676,0.472
0.06762,0.48
0.06764,0.48
0.067659994,0.472
0.06768,0.48
0.0677,0.48
0.067719994,0.48
0.06774,0.488
0.06776,0.48
0.067779994,0.48
0.0678,0.488
0.06782,0.48
0.067839994,0.48
0.06786,0.48
0.06788,0.48
0.0679,0.48
0.06792,0.48
0.067939994,0.48
0.06796,0.48
0.06798,0.48
0.067999994,0.488
0.06802,0.48
0.06804,0.488
0.068059994,0.496
0.06808,0.48
0.0681,0.48
0.068119994,0.488
0.06814,0.488
0.06816,0.512
0.068179994,0.48
0.0682,0.48
0.06822,0.488
0.06824,0.48
0.06826,0.48
0.068279994,0.488
0.0683,0.48
0.06832,0.496
0.068339994,0.488
0.06836,0.48
0.06838,0.488
0.068399994,0.488
0.06842,0.48
0.06844,0.496
0.068459994,0.488
0.06848,0.48
0.0685,0.512
0.068519994,0.48
0.06854,0.48
0.068559994,0.488
0.06858,0.488
0.0686,0.488
0.068619994,0.48
0.06864,0.488
0.06866,0.488
0.068679994,0.488
0.0687,0.496
0.06872,0.488
0.068739994,0.488
0.06876,0.512
0.06878,0.488
0.068799994,0.488
0.06882,0.488
0.06884,0.48
0.06886,0.488
0.06888,0.496
0.068899994,0.488
0.06892,0.488
0.06894,0.488
0.068959994,0.512
0.06898,0.488
0.069,0.488
0.069019994,0.496
0.06904,0.496
0.06906,0.488
0.069079994,0.496
0.0691,0.48
0.06912,0.48
0.069139994,0.512
0.06916,0.48
0.069179994,0.48
0.0692,0.488
0.06922,0.496
0.069239994,0.488
0.06926,0.496
0.06928,0.48
0.069299994,0.488
0.06932,0.488
0.06934,0.488
0.069359994,0.48
0.06938,0.488
0.0694,0.48
0.069419994,0.488
0.06944,0.488
0.06946,0.488
0.06948,0.488
0.0695,0.488
0.069519994,0.488
0.06954,0.488
0.06956,0.488
0.069579994,0.48
0.0696,0.488
0.06962,0.488
0.069639994,0.48
0.06966,0.488
0.06968,0.488
0.069699994,0.488
0.06972,0.512
0.06974,0.488
0.069759994,0.48
0.06978,0.496
0.0698,0.488
0.06982,0.488
0.06984,0.488
0.069859994,0.488
0.06988,0.48
0.0699,0.488
0.069919994,0.488
0.06994,0.488
0.06996,0.488
0.069979994,0.488
0.07,0.488
0.07002,0.496
0.070039994,0.488
0.07006,0.48
0.07008,0.496
0.070099994,0.488
0.07012,0.512
0.070139994,0.488
0.07016,0.488
0.07018,0.512
0.070199994,0.488
0.07022,0.488
0.07024,0.512
0.070259994,0.488
0.07028,0.488
0.0703,0.488
0.070319994,0.496
0.07034,0.488
0.07036,0.488
0.070379994,0.488
0.0704,0.488
0.07042,0.496
0.07044,0.48
0.07046,0.48
0.070479994,0.488
0.0705,0.48
0.07052,0.48
0.070539994,0.48
0.07056,0.488
0.07058,0.488
0.070599994,0.488
0.07062,0.488
0.07064,0.488
0.070659994,0.488
0.07068,0.488
0.0707,0.488
0.070719994,0.496
0.07074,0.488
0.070759994,0.488
0.07078,0.496
0.0708,0.488
0.070819994,0.488
0.07084,0.488
0.07086,0.488
0.070879994,0.512
0.0709,0.496
0.07092,0.496
0.070939994,0.512
0.07096,0.488
0.07098,0.488
0.070999994,0.48
0.07102,0.488
0.07104,0.488
0.07106,0.512
0.07108,0.488
0.071099994,0.496
0.07112,0.512
0.07114,0.512
0.071159994,0.512
0.07118,0.496
0.0712,0.472
0.071219994,0.472
0.07124,0.464
0.07126,0.448
0.071279994,0.44
0.0713,0.432
0.07132,0.416
0.071339994,0.408
0.07136,0.4
0.071379994,0.384
0.0714,0.384
0.07142,0.368
0.071439994,0.344
0.07146,0.352
0.07148,0.328
0.071499994,0.328
0.07152,0.32
0.07154,0.32
0.071559994,0.296
0.07158,0.288
0.0716,0.288
0.071619994,0.28
0.07164,0.28
0.07166,0.28
0.07168,0.264
0.0717,0.248
0.071719994,0.256
0.07174,0.248
0.07176,0.232
0.071779994,0.232
0.0718,0.216
0.07182,0.224
0.071839994,0.224
0.07186,0.208
0.07188,0.208
0.071899994,0.192
0.07192,0.208
0.07194,0.192
0.071959994,0.184
0.07198,0.184
0.072,0.176
0.07202,0.176
0.07204,0.184
0.072059994,0.176
0.07208,0.16
0.0721,0.176
0.072119994,0.16
0.07214,0.152
0.07216,0.152
0.072179994,0.152
0.0722,0.152
0.07222,0.144
0.072239994,0.152
0.07226,0.144
0.07228,0.144
0.072299994,0.144
0.07232,0.12
0.072339994,0.136
0.07236,0.136
0.07238,0.128
0.072399994,0.136
0.07242,0.128
0.07244,0.12
0.072459994,0.136
0.07248,0.12
0.0725,0.12
0.072519994,0.128
0.07254,0.12
0.07256,0.12
0.072579994,0.112
0.0726,0.112
0.07262,0.12
0.07264,0.096
0.07266,0.112
0.072679994,0.096
0.0727,0.104
0.07272,0.112
0.072739994,0.112
0.07276,0.104
0.07278,0.088
0.072799994,0.088
0.07282,0.096
0.07284,0.088
0.072859994,0.096
0.07288,0.088
0.0729,0.08
0.072919994,0.088
0.07294,0.088
0.072959994,0.08
0.07298,0.096
0.073,0.088
0.073019994,0.08
0.07304,0.088
0.07306,0.072
0.073079994,0.088
0.0731,0.088
0.07312,0.08
0.073139994,0.08
0.07316,0.08
0.07318,0.088
0.073199994,0.08
0.07322,0.08
0.07324,0.08
0.07326,0.08
0.07328,0.08
0.073299994,0.08
0.07332,0.08
0.07334,0.08
0.073359994,0.064
0.07338,0.08
0.0734,0.08
0.073419994,0.072
0.07344,0.088
0.07346,0.08
0.073479994,0.064
0.0735,0.088
0.07352,0.08
0.073539994,0.064
0.07356,0.08
0.073579994,0.056
0.0736,0.064
0.07362,0.08
0.073639994,0.064
0.07366,0.072
0.07368,0.08
0.073699994,0.064
0.07372,0.072
0.07374,0.064
0.073759994,0.072
0.07378,0.072
0.0738,0.064
0.073819994,0.072
0.07384,0.064
0.07386,0.064
0.073879994,0.072
0.0739,0.048
0.073919994,0.08
0.07394,0.064
0.07396,0.064
0.073979994,0.072
0.074,0.064
0.07402,0.072
0.074039994,0.064
0.07406,0.056
0.07408,0.08
0.074099994,0.064
0.07412,0.056
0.07414,0.064
0.074159994,0.056
0.07418,0.056
0.0742,0.072
0.07422,0.048
0.07424,0.056
0.074259994,0.064
0.07428,0.064
0.0743,0.064
0.074319994,0.064
0.07434,0.064
0.07436,0.056
0.074379994,0.056
0.0744,0.056
0.07442,0.064
0.074439994,0.064
0.07446,0.056
0.07448,0.056
0.074499994,0.072
0.07452,0.056
0.074539994,0.072
0.07456,0.072
0.07458,0.056
0.074599994,0.064
0.07462,0.056
0.07464,0.056
0.074659994,0.064
0.07468,0.056
0.0747,0.056
0.074719994,0.064
0.07474,0.056
0.07476,0.056
0.074779994,0.056
0.0748,0.056
0.07482,0.056
0.07484,0.056
0.07486,0.056
0.074879994,0.056
0.0749,0.056
0.07492,0.056
0.074939994,0.056
0.07496,0.056
0.07498,0.048
0.074999994,0.056
0.07502,0.056
0.07504,0.056
0.075059994,0.056
0.07508,0.056
0.0751,0.056
0.075119994,0.056
0.07514,0.056
0.075159994,0.056
0.07518,0.056
0.0752,0.064
0.075219994,0.056
0.07524,0.056
0.07526,0.056
0.075279994,0.056
0.0753,0.056
0.07532,0.056
0.075339994,0.048
0.07536,0.056
0.07538,0.056
0.075399994,0.056
0.07542,0.056
0.07544,0.056
0.075459994,0.048
0.07548,0.064
0.075499994,0.056
0.07552,0.048
0.07554,0.056
0.075559994,0.056
0.07558,0.048
0.0756,0.056
0.075619994,0.056
0.07564,0.056
0.07566,0.056
0.075679994,0.048
0.0757,0.056
0.07572,0.072
0.075739994,0.056
0.07576,0.056
0.075779994,0.056
0.0758,0.048
0.07582,0.056
0.075839994,0.048
0.07586,0.056
0.07588,0.056
0.075899994,0.048
0.07592,0.048
0.07594,0.056
0.075959994,0.056
0.07598,0.048
0.076,0.048
0.076019994,0.056
0.07604,0.048
0.07606,0.048
0.076079994,0.048
0.0761,0.048
0.076119994,0.064
0.07614,0.056
0.07616,0.056
0.076179994,0.056
0.0762,0.048
0.07622,0.048
0.076239994,0.056
0.07626,0.056
0.07628,0.056
0.076299994,0.056
0.07632,0.048
0.07634,0.056
0.076359994,0.056
0.07638,0.056
0.0764,0.056
0.07642,0.056
0.07644,0.048
0.076459994,0.056
0.07648,0.056
0.0765,0.048
0.076519994,0.056
0.07654,0.048
0.07656,0.048
0.076579994,0.056
0.0766,0.056
0.07662,0.048
0.076639994,0.056
0.07666,0.048
0.07668,0.048
0.076699994,0.048
0.07672,0.056
0.076739994,0.048
0.07676,0.056
0.07678,0.048
0.076799994,0.064
0.07682,0.056
0.07684,0.056
0.076859994,0.048
0.07688,0.048
0.0769,0.048
0.076919994,0.056
0.07694,0.048
0.07696,0.048
0.076979994,0.056
0.077,0.048
0.07702,0.048
0.07704,0.056
0.07706,0.048
0.077079994,0.04
0.0771,0.056
0.07712,0.048
0.077139994,0.048
0.07716,0.056
0.07718,0.056
0.077199994,0.048
0.07722,0.056
0.07724,0.048
0.077259994,0.048
0.07728,0.048
0.0773,0.04
0.077319994,0.048
0.07734,0.048
0.077359994,0.048
0.07738,0.056
0.0774,0.056
0.077419994,0.056
0.07744,0.056
0.07746,0.048
0.077479994,0.056
0.0775,0.048
0.07752,0.056
0.077539994,0.048
0.07756,0.048
0.07758,0.056
0.077599994,0.048
0.07762,0.048
0.07764,0.048
0.077659994,0.048
0.07768,0.056
0.077699994,0.048
0.07772,0.056
0.07774,0.056
0.077759994,0.048
0.07778,0.04
0.0778,0.056
0.077819994,0.048
0.07784,0.048
0.07786,0.056
0.077879994,0.048
0.0779,0.04
0.07792,0.048
0.077939994,0.04
0.07796,0.048
0.077979994,0.048
0.078,0.048
0.07802,0.048
0.078039994,0.048
0.07806,0.056
0.07808,0.04
0.078099994,0.048
0.07812,0.048
0.07814,0.032
0.078159994,0.032
0.07818,0.048
0.0782,0.048
0.078219994,0.048
0.07824,0.032
0.07826,0.048
0.078279994,0.048
0.0783,0.032
0.078319994,0.048
0.07834,0.04
0.07836,0.032
0.078379994,0.048
0.0784,0.04
0.07842,0.032
0.078439994,0.048
0.07846,0.04
0.07848,0.032
0.078499994,0.048
0.07852,0.032
0.07854,0.04
0.078559994,0.048
0.07858,0.048
0.078599994,0.032
0.07862,0.056
0.07864,0.048
0.078659994,0.032
0.07868,0.04
0.0787,0.048
0.078719994,0.032
0.07874,0.04
0.07876,0.048
0.078779994,0.04
0.0788,0.056
0.07882,0.048
0.078839994,0.04
0.07886,0.056
0.07888,0.032
0.078899994,0.048
0.07892,0.048
0.078939994,0.032
0.07896,0.048
0.07898,0.04
0.078999994,0.032
0.07902,0.048
0.07904,0.032
0.079059994,0.04
0.07908,0.048
0.0791,0.032
0.079119994,0.048
0.07914,0.048
0.07916,0.048
0.079179994,0.056
0.0792,0.056
0.07922,0.064
0.079239994,0.088
0.07926,0.088
0.079279994,0.096
0.0793,0.12
0.07932,0.12
0.079339994,0.128
0.07936,0.144
0.07938,0.152
0.079399994,0.16
0.07942,0.176
0.07944,0.184
0.079459994,0.192
0.07948,0.2
0.0795,0.224
0.079519994,0.216
0.07954,0.224
0.079559994,0.256
0.07958,0.264
0.0796,0.28
0.079619994,0.304
0.07964,0.296
0.07966,0.344
0.079679994,0.36
0.0797,0.36
0.07972,0.408
0.079739994,0.416
0.07976,0.424
0.07978,0.44
0.079799994,0.44
0.07982,0.44
0.07984,0.44
0.079859994,0.424
0.07988,0.424
0.079899994,0.416
0.07992,0.416
0.07994,0.424
0.079959994,0.392
0.07998,0.408
0.08,0.408
0.080019994,0.416
0.08004,0.408
0.08006,0.408
0.080079994,0.416
0.0801,0.416
0.08012,0.416
0.080139994,0.432
0.08016,0.424
0.080179994,0.424
0.0802,0.424
0.08022,0.408
0.080239994,0.416
0.08026,0.416
0.08028,0.384
0.080299994,0.408
0.08032,0.392
0.08034,0.384
0.080359994,0.392
0.08038,0.392
0.0804,0.392
0.080419994,0.408
0.08044,0.408
0.08046,0.408
0.080479994,0.416
0.0805,0.424
0.080519994,0.44
0.08054,0.448
0.08056,0.44
0.080579994,0.448
0.0806,0.448
0.08062,0.448
0.080639994,0.456
0.08066,0.448
0.08068,0.456
0.080699994,0.464
0.08072,0.456
0.08074,0.464
0.080759994,0.472
0.08078,0.48
0.080799994,0.48
0.08082,0.512
0.08084,0.536
0.080859994,0.552
0.08088,0.576
0.0809,0.592
0.080919994,0.608
0.08094,0.64
0.08096,0.64
0.080979994,0.656
0.081,0.672
0.08102,0.68
0.081039994,0.688
0.08106,0.688
0.08108,0.704
0.081099994,0.712
0.08112,0.736
0.081139994,0.736
0.08116,0.736
0.08118,0.736
0.081199994,0.736
0.08122,0.736
0.08124,0.744
0.081259994,0.72
0.08128,0.712
0.0813,0.72
0.081319994,0.704
0.08134,0.712
0.08136,0.712
0.081379994,0.712
0.0814,0.72
0.08142,0.736
0.081439994,0.736
0.08146,0.752
0.081479994,0.776
0.0815,0.784
0.08152,0.792
0.081539994,0.808
0.08156,0.808
0.08158,0.808
0.081599994,0.808
0.08162,0.808
0.08164,0.808
0.081659994,0.808
0.08168,0.792
0.0817,0.792
0.081719994,0.792
0.08174,0.784
0.081759994,0.76
0.08178,0.752
0.0818,0.744
0.081819994,0.736
0.08184,0.712
0.08186,0.712
0.081879994,0.688
0.0819,0.672
0.08192,0.672
0.081939994,0.648
0.08196,0.64
0.08198,0.64
0.081999994,0.616
0.08202,0.608
0.08204,0.608
0.082059994,0.584
0.08208,0.576
0.082099994,0.576
0.08212,0.56
0.08214,0.544
0.082159994,0.544
0.08218,0.544
0.0822,0.528
0.082219994,0.544
0.08224,0.544
0.08226,0.528
0.082279994,0.536
0.0823,0.528
0.08232,0.528
0.082339994,0.528
0.08236,0.528
0.082379994,0.52
0.0824,0.536
0.08242,0.52
0.082439994,0.52
0.08246,0.528
0.08248,0.52
0.082499994,0.536
0.08252,0.528
0.08254,0.52
0.082559994,0.536
0.08258,0.528
0.0826,0.528
0.082619994,0.536
0.08264,0.528
0.08266,0.536
0.082679994,0.544
0.0827,0.536
0.082719994,0.544
0.08274,0.552
0.08276,0.544
0.082779994,0.552
0.0828,0.56
0.08282,0.584
0.082839994,0.592
0.08286,0.616
0.08288,0.632
0.082899994,0.648
0.08292,0.672
0.08294,0.688
0.082959994,0.688
0.08298,0.704
0.082999994,0.688
0.083019994,0.696
0.08304,0.672
0.083059994,0.656
0.08308,0.656
0.0831,0.648
0.083119994,0.624
0.08314,0.624
0.08316,0.616
0.083179994,0.624
0.0832,0.616
0.08322,0.624
0.083239994,0.64
0.08326,0.648
0.08328,0.648
0.083299994,0.664
0.08332,0.68
0.083339994,0.68
0.08336,0.68
0.08338,0.704
0.083399994,0.704
0.08342,0.688
0.08344,0.688
0.083459994,0.688
0.08348,0.68
0.0835,0.688
0.083519994,0.672
0.08354,0.68
0.08356,0.68
0.083579994,0.672
0.0836,0.68
0.08362,0.672
0.083639994,0.664
0.08366,0.672
0.083679994,0.672
0.0837,0.664
0.08372,0.672
0.083739994,0.672
0.08376,0.656
0.08378,0.672
0.083799994,0.656
0.08382,0.672
0.08384,0.688
0.083859994,0.696
0.08388,0.704
0.0839,0.712
0.083919994,0.72
0.08394,0.72
0.083959994,0.728
0.08398,0.736
0.084,0.712
0.084019994,0.712
0.08404,0.712
0.08406,0.696
0.084079994,0.704
0.0841,0.696
0.08412,0.688
0.084139994,0.688
0.08416,0.672
0.08418,0.672
0.084199994,0.656
0.08422,0.64
0.08424,0.648
0.084259994,0.64
0.08428,0.616
0.084299994,0.608
0.08432,0.592
0.08434,0.592
0.084359994,0.576
0.08438,0.584
0.0844,0.576
0.084419994,0.576
0.08444,0.576
0.08446,0.576
0.084479994,0.576
0.0845,0.584
0.08452,0.576
0.084539994,0.576
0.08456,0.584
0.084579994,0.56
0.0846,0.576
0.08462,0.568
0.084639994,0.544
0.08466,0.56
0.08468,0.544
0.084699994,0.528
0.08472,0.536
0.08474,0.52
0.084759994,0.52
0.08478,0.512
0.0848,0.512
0.084819994,0.52
0.08484,0.52
0.08486,0.512
0.084879994,0.528
0.0849,0.52
0.084919994,0.528
0.08494,0.544
0.08496,0.544
0.084979994,0.544
0.085,0.56
0.08502,0.576
0.085039994,0.584
0.08506,0.608
0.08508,0.624
0.085099994,0.64
0.08512,0.672
0.08514,0.688
0.085159994,0.672
0.08518,0.696
0.085199994,0.688
0.085219994,0.664
0.08524,0.672
0.085259994,0.648
0.08528,0.64
0.0853,0.648
0.085319994,0.64
0.08534,0.616
0.08536,0.616
0.085379994,0.608
0.0854,0.592
0.08542,0.584
0.085439994,0.568
0.08546,0.56
0.08548,0.552
0.085499994,0.552
0.08552,0.544
0.085539994,0.528
0.08556,0.528
0.08558,0.528
0.085599994,0.52
0.08562,0.512
0.08564,0.52
0.085659994,0.52
0.08568,0.512
0.0857,0.52
0.085719994,0.512
0.08574,0.488
0.08576,0.528
0.085779994,0.512
0.0858,0.512
0.08582,0.512
0.085839994,0.488
0.08586,0.488
0.085879994,0.48
0.0859,0.48
0.08592,0.48
0.085939994,0.456
0.08596,0.456
0.08598,0.448
0.085999994,0.44
0.08602,0.448
0.08604,0.44
0.086059994,0.44
0.08608,0.44
0.0861,0.432
0.086119994,0.44
0.08614,0.424
0.086159994,0.424
0.08618,0.416
0.0862,0.408
0.086219994,0.416
0.08624,0.408
0.08626,0.384
0.086279994,0.416
0.0863,0.392
0.08632,0.392
0.086339994,0.4
0.08636,0.392
0.08638,0.384
0.086399994,0.392
0.08642,0.392
0.08644,0.384
0.086459994,0.408
0.08648,0.408
0.086499994,0.408
0.08652,0.408
0.08654,0.416
0.086559994,0.416
0.08658,0.416
0.0866,0.424
0.086619994,0.424
0.08664,0.424
0.08666,0.424
0.086679994,0.44
0.0867,0.44
0.08672,0.424
0.086739994,0.448
0.08676,0.448
0.086779994,0.448
0.086799994,0.472
0.08682,0.472
0.086839994,0.48
0.08686,0.512
0.08688,0.52
0.086899994,0.528
0.08692,0.544
0.08694,0.56
0.086959994,0.56
0.08698,0.576
0.087,0.584
0.087019994,0.592
0.08704,0.616
0.08706,0.624
0.087079994,0.632
0.0871,0.648
0.087119994,0.672
0.08714,0.672
0.08716,0.68
0.087179994,0.672
0.0872,0.656
0.08722,0.648
0.087239994,0.624
0.08726,0.616
0.08728,0.608
0.087299994,0.584
0.08732,0.576
0.08734,0.56
0.087359994,0.544
0.08738,0.528
0.087399994,0.512
0.087419994,0.48
0.08744,0.48
0.087459994,0.472
0.08748,0.448
0.0875,0.44
0.087519994,0.424
0.08754,0.416
0.08756,0.408
0.087579994,0.392
0.0876,0.376
0.08762,0.376
0.087639994,0.36
0.08766,0.352
0.08768,0.344
0.087699994,0.336
0.08772,0.32
0.087739994,0.32
0.08776,0.296
0.08778,0.296
0.087799994,0.296
0.08782,0.288
0.08784,0.28
0.087859994,0.28
0.08788,0.28
0.0879,0.264
0.087919994,0.264
0.08794,0.256
0.08796,0.248
0.087979994,0.248
0.088,0.224
0.08802,0.224
0.088039994,0.224
0.08806,0.216
0.088079994,0.208
0.0881,0.208
0.08812,0.208
0.088139994,0.192
0.08816,0.192
0.08818,0.184
0.088199994,0.192
0.08822,0.184
0.08824,0.176
0.088259994,0.176
0.08828,0.168
0.0883,0.152
0.088319994,0.16
0.08834,0.16
0.088359994,0.152
0.08838,0.16
0.0884,0.16
0.088419994,0.144
0.08844,0.152
0.08846,0.144
0.088479994,0.144
0.0885,0.152
0.08852,0.144
0.088539994,0.136
0.08856,0.144
0.08858,0.128
0.088599994,0.128
0.08862,0.128
0.08864,0.12
0.088659994,0.128
0.08868,0.12
0.088699994,0.112
0.08872,0.12
0.08874,0.12
0.088759994,0.104
0.08878,0.12
0.0888,0.112
0.088819994,0.096
0.08884,0.112
0.08886,0.096
0.088879994,0.096
0.0889,0.104
0.08892,0.096
0.088939994,0.088
0.08896,0.096
0.088979994,0.096
0.088999994,0.096
0.08902,0.096
0.089039994,0.096
0.08906,0.088
0.08908,0.096
0.089099994,0.088
0.08912,0.088
0.08914,0.088
0.089159994,0.096
0.08918,0.088
0.0892,0.096
0.089219994,0.088
0.08924,0.088
0.08926,0.096
0.089279994,0.08
0.0893,0.08
0.089319994,0.088
0.08934,0.088
0.08936,0.088
0.089379994,0.08
0.0894,0.08
0.08942,0.088
0.089439994,0.08
0.08946,0.08
0.08948,0.088
0.089499994,0.08
0.08952,0.08
0.08954,0.088
0.089559994,0.08
0.08958,0.08
0.089599994,0.08
0.089619994,0.072
0.08964,0.08
0.089659994,0.08
0.08968,0.072
0.0897,0.072
0.089719994,0.064
0.08974,0.08
0.08976,0.08
0.089779994,0.08
0.0898,0.072
0.08982,0.08
0.089839994,0.088
0.08986,0.072
0.08988,0.072
0.089899994,0.08
0.08992,0.064
0.089939994,0.08
0.08996,0.072
0.08998,0.056
0.089999994,0.08
0.09002,0.08
0.09004,0.056
0.090059994,0.08
0.09008,0.064
0.0901,0.064
0.090119994,0.08
0.09014,0.064
0.09016,0.064
0.090179994,0.072
0.0902,0.064
0.090219994,0.072
0.090239994,0.072
0.09026,0.064
0.090279994,0.072
0.0903,0.056
0.09032,0.072
0.090339994,0.072
0.09036,0.064
0.09038,0.064
0.090399994,0.064
0.09042,0.08
0.09044,0.08
0.090459994,0.064
0.09048,0.08
0.0905,0.064
0.090519994,0.064
0.09054,0.08
0.090559994,0.056
0.090579994,0.064
0.0906,0.072
0.090619994,0.056
0.09064,0.088
0.09066,0.064
0.090679994,0.056
0.0907,0.08
0.09072,0.056
0.090739994,0.064
0.09076,0.08
0.09078,0.064
0.090799994,0.064
0.09082,0.064
0.09084,0.056
0.090859994,0.064
0.09088,0.056
0.090899994,0.064
0.09092,0.056
0.09094,0.064
0.090959994,0.064
0.09098,0.056
0.091,0.056
0.091019994,0.056
0.09104,0.064
0.09106,0.072
0.091079994,0.056
0.0911,0.064
0.09112,0.072
0.091139994,0.056
0.09116,0.064
0.091179994,0.056
0.091199994,0.056
0.09122,0.056
0.091239994,0.056
0.09126,0.048
0.09128,0.072
0.091299994,0.064
0.09132,0.064
0.09134,0.064
0.091359994,0.064
0.09138,0.056
0.0914,0.064
0.091419994,0.056
0.09144,0.056
0.09146,0.064
0.091479994,0.064
0.0915,0.064
0.091519994,0.064
0.09154,0.064
0.09156,0.064
0.091579994,0.064
0.0916,0.064
0.09162,0.064
0.091639994,0.072
0.09166,0.056
0.09168,0.056
0.091699994,0.072
0.09172,0.056
0.09174,0.064
0.091759994,0.056
0.09178,0.056
0.091799994,0.064
0.091819994,0.064
0.09184,0.048
0.091859994,0.064
0.09188,0.056
0.0919,0.056
0.091919994,0.064
0.09194,0.056
