Optical Power Monitor 3.1.3778.562

Power Meter,PM100USB
Power Meter SN,P2001190
Sensor,S120C
Sensor SN,220803517
Sensor Type,Photodiode
Wavelength,635 nm
Range,Auto,range changed during the measurement.

Start of Measurement,8/12/2022 11:53:16
Elapsed Time,00:00:59:999
Samples,20475

--Statistics--
Minimum [W],-2.5607E-07
Maximum [W],2.6967E-06
Mean [W],6.337E-07
Standard Deviation [W],8.2365E-07
Ratio,---

--Graph Data--
Time (ms),Power (W)
920.831,-1.3267E-08
922.831,1.2031E-08
925.831,-3.094E-10
928.831,-2.8693E-08
930.831,2.9308E-08
933.831,5.244E-09
936.831,3.5787E-08
938.831,1.3454E-06
941.831,1.8397E-06
944.831,9.6597E-07
946.831,3.0697E-07
949.831,-2.9927E-08
952.831,-6.1711E-09
954.831,-7.0967E-09
957.831,1.2356E-06
960.831,1.5056E-06
962.831,1.0909E-06
965.831,1.5117E-08
968.831,1.6351E-08
971.831,3.3929E-09
976.831,2.2037E-06
979.831,1.3285E-06
982.831,9.2554E-08
985.831,-2.8076E-08
988.831,-5.1523E-08
991.831,2.2521E-08
994.831,1.1662E-07
996.831,3.0542E-08
999.831,-2.3448E-08
1002.340,-6.1396E-08
1009.340,1.2957E-08
1013.340,1.8665E-06
1015.340,1.1881E-06
1018.340,1.0776E-06
1021.340,-2.7767E-08
1023.340,-3.2087E-08
1026.340,-4.32E-09
1029.340,1.546E-06
1031.340,1.1119E-06
1034.340,1.7539E-06
1037.340,-2.4065E-08
1039.340,1.8202E-08
1042.340,1.6351E-08
1045.340,1.8202E-08
1047.340,1.5049E-06
1050.340,2.2642E-06
1053.340,1.5824E-06
1055.340,2.5915E-08
1058.340,9.2468E-10
1061.340,1.851E-08
1063.340,-1.2958E-08
1066.340,1.5117E-08
1069.340,7.1884E-08
1071.340,-7.4052E-09
1074.340,-1.8512E-08
1077.340,9.5639E-08
1080.340,-5.8619E-08
1083.340,9.9929E-07
1085.340,1.5531E-06
1088.340,1.4766E-06
1091.340,2.5298E-08
1094.340,1.9127E-08
1096.340,1.2031E-08
1099.340,1.7385E-06
1103.340,1.6561E-06
1106.340,2.1627E-06
1109.340,2.5915E-08
1111.340,-7.0967E-09
1114.340,1.1014E-07
1117.340,1.3889E-06
1120.340,1.753E-06
1122.340,1.9483E-06
1125.340,-3.4555E-08
1128.556,2.9308E-08
1133.556,-3.0859E-09
1141.556,7.065E-08
1144.556,8.0207E-09
1147.556,-9.2645E-10
1150.556,9.5948E-08
1152.556,9.0395E-07
1155.556,1.9304E-06
1158.556,1.1116E-06
1161.556,1.3294E-06
1163.556,-5.4917E-08
1166.556,-4.6285E-09
1169.556,7.7122E-09
1172.556,2.3984E-06
1174.556,1.4793E-06
1177.556,1.3238E-06
1180.556,2.5298E-08
1182.556,8.7309E-08
1185.556,1.5734E-08
1188.556,6.8707E-07
1190.556,1.6925E-06
1193.556,2.0495E-06
1196.556,1.3766E-06
1198.556,-1.5735E-08
1201.556,3.8255E-08
1204.556,-5.5541E-09
1206.556,8.0207E-09
1209.556,1.1414E-08
1212.556,6.4781E-09
1214.556,-7.0967E-09
1217.556,-5.8626E-09
1221.556,-9.2645E-10
1224.556,1.0335E-06
1227.556,1.4053E-06
1232.556,1.0082E-06
1235.556,1.2402E-07
1238.556,-3.3944E-09
1240.556,2.8383E-08
1243.556,2.2074E-06
1246.556,1.4695E-06
1249.556,1.6672E-06
1252.203,3.3319E-08
1259.203,3.7014E-09
