Optical Power Monitor 3.1.3778.562

Power Meter,PM100USB
Power Meter SN,P2001190
Sensor,S120C
Sensor SN,220803517
Sensor Type,Photodiode
Wavelength,635 nm
Range,Auto,range changed during the measurement.

Start of Measurement,8/12/2022 12:17:30
Elapsed Time,00:00:59:999
Samples,20077

--Statistics--
Minimum [W],-2.4836E-07
Maximum [W],2.8001E-06
Mean [W],7.0902E-07
Standard Deviation [W],9.1725E-07
Ratio,---

--Graph Data--
Time (ms),Power (W)
1061.552,6.4781E-09
1064.552,1.7632E-06
1066.552,2.0831E-06
1069.552,1.4253E-06
1072.552,-1.6661E-08
1074.552,-6.1793E-10
1077.552,1.3882E-08
1080.552,3.0764E-10
1083.552,3.0843E-09
1086.552,2.1904E-08
1088.552,-5.5541E-09
1091.552,1.2279E-07
1094.552,8.0207E-09
1096.552,-4.5661E-08
1099.508,1.3066E-06
1103.508,2.4715E-06
1106.508,7.7122E-09
1109.508,1.015E-07
1112.508,2.9308E-08
1114.508,2.4373E-06
1117.508,1.7727E-06
1120.508,2.2855E-06
1123.508,-1.852E-09
1126.508,3.1776E-08
1129.508,1.0891E-07
1132.508,1.3967E-06
1135.508,2.5706E-06
1138.508,1.3825E-06
1140.508,-8.3308E-09
1143.508,-5.5541E-09
1146.508,1.1107E-07
1149.508,7.3426E-08
1151.508,3.1159E-08
1154.508,4.0099E-09
1157.508,-4.7821E-08
1160.508,3.0843E-09
1163.508,1.7893E-08
1165.508,1.052E-07
1168.508,1.865E-06
1171.508,1.3174E-06
1174.508,-1.1416E-08
1177.508,-2.8693E-08
1180.508,5.5525E-09
1183.508,2.5635E-06
1186.508,2.5638E-06
1189.508,1.3686E-06
1192.508,7.4036E-09
1195.508,2.0978E-08
1198.508,2.4673E-09
1201.508,1.4139E-06
1203.508,1.902E-06
1206.508,1.3535E-06
1209.508,5.861E-09
1212.508,2.3446E-08
1215.508,1.4808E-08
1218.508,-3.0853E-08
1221.508,-7.5896E-08
1224.219,2.1287E-08
1227.219,6.4781E-09
1232.219,2.6223E-08
1235.219,1.5673E-06
1238.219,2.4462E-06
1241.219,1.2924E-06
1243.219,1.6382E-07
1246.219,-1.1725E-08
1249.219,1.0489E-07
1252.219,1.5034E-06
1255.219,1.8776E-06
1258.219,1.8233E-06
1261.219,8.7618E-08
1264.219,8.9469E-08
1267.219,8.8235E-08
1269.219,1.2859E-06
1272.219,2.5382E-06
1275.219,1.5096E-06
1278.219,-1.265E-08
